-0.8719573358133417,-0.13084177641707392
-0.9156462549458765,-0.13027192665859247
-0.9593309031492497,-0.12947489049715422
-0.9920910847509695,-0.1287304805078325
-1.0357662518141193,-0.12754570097600915
-1.0794348542176049,-0.12614497256670246
-1.1230960578776068,-0.12453238165281183
-1.15583660344365,-0.12318636190745795
-1.1994828522883663,-0.12121284444533464
-1.243119408659096,-0.11903870200410081
-1.2867456368387764,-0.11667064585471532
-1.3194591752205054,-0.11478498217323112
-1.363070741525159,-0.1121591233245946
-1.4066767656259604,-0.10944353709134483
-1.450278512336762,-0.10666169194402303
-1.4829774970920615,-0.10453951345131618
-1.5265736800245693,-0.10167234230465609
-1.5701677502893157,-0.09877328960615828
-1.6137603618105487,-0.0958523021719389
-1.646454236913837,-0.09365277590855386
-1.690045790683192,-0.09071583858081671
-1.7336376005412237,-0.08778270245143756
-1.7772304166432416,-0.08486466256032439
-1.809926207718709,-0.08269386514609955
-1.8535228522284422,-0.07983347053905593
-1.8971226327493929,-0.0770210323530054
-1.9407259595525905,-0.07426406576414711
-1.97343102347656,-0.07223720116622066
-2.0170414770412264,-0.0695945800850352
-2.060656222560125,-0.06702340833205771
-2.104275251013138,-0.06452606076663452
-2.136992327517655,-0.0627029248047686
-2.18061882786736,-0.06034045413980035
-2.2242495545203687,-0.05805765542650398
-2.267884438126785,-0.05585560309279779
-2.300613285679529,-0.05425767892062155
-2.3442552425474292,-0.052199280755229324
-2.387901059323066,-0.050223956982533985
-2.4315505901364323,-0.04833235294727754
-2.4642900878337914,-0.046968979213725885
-2.507945765105791,-0.045225383845840184
-2.551604734488047,-0.043566753016077625
-2.5952668235998,-0.0419930561967485
-2.628015334030291,-0.04086850244823237
-2.6716824665856165,-0.039443081233253206
-2.715352236597099,-0.03810056705966937
-2.759024463027672,-0.03683885765995333
-2.79178014564647,-0.03594508307978769
-2.8354563164774915,-0.03482597380282137
-2.879134596470403,-0.03379346769052929
-2.9228148836125656,-0.03285153890083613
-2.9555763493632305,-0.032206577966929
-2.9992598107423185,-0.03142680234205642
-3.0429447728504178,-0.030734124104316262
-3.0866309939626286,-0.030123609385862518
-3.1193963542499796,-0.029717985543755012
-3.163084304437296,-0.029249706220056664
-3.2067730420252545,-0.028868571598722647
-3.2504624231168933,-0.028578137680412015
-3.283229781712261,-0.02841323068847108
-3.326919875517777,-0.02824476731072159
-3.370610128537977,-0.02811405892142755
-3.4143004472304455,-0.028014858359721756
-3.447068210301184,-0.02796469368298541
-3.4907585689571143,-0.02793510677099357
-3.5344489090129168,-0.02795384239070176
-3.578139214266584,-0.028018758121437094
-3.6109069372702423,-0.028080480934909485
-3.654597257210062,-0.028152347256609294
-3.6982876247349203,-0.028184696497742107
-3.7419780055508802,-0.028165947982329412
-3.774745769210402,-0.02811459388689627
-3.818436050586007,-0.027991385341909265
-3.8621261983848902,-0.027799594002797183
-3.9058159287879404,-0.027522519859704213
-3.9495046813705623,-0.02713104762058421
-3.982270256845975,-0.026744400052655607
-4.0259558409620935,-0.026079849917588292
-4.069637727575035,-0.025202112729144487
-4.113313521464271,-0.024054594621610973
-4.146064855944451,-0.02298370882689256
-4.189722891008357,-0.021248672777860453
-4.2333648317071155,-0.019143446209684757
-4.2769860956552925,-0.016647251709147045
-4.3096857112258835,-0.014506010480047899
-4.353258742593609,-0.011271996354718322
-4.396794412341064,-0.007575371308520191
-4.440284816668582,-0.0033835593001928566
-4.472867525642816,0.00010795320369079114
-4.516252153022197,0.005281490416332042
-4.559553638105445,0.011118207683069061
-4.602754882793197,0.017674441632624542
-4.635079813712965,0.023075818721519408
-4.678064768020274,0.03093606899137901
-4.720902621666058,0.03956385579167139
-4.763571565553473,0.04898762526757018
-4.795446167154967,0.056603032192875
-4.837754217572903,0.06752130093062467
-4.879814259205409,0.07935958483349315
-4.921585532638023,0.09218391240797226
-4.95269930067408,0.10248858667022866
-4.99386588851343,0.11716706241713
-5.034632683825596,0.13292660004362636
-5.074960566802683,0.14977582399508382
-5.104894300962344,0.1631337382807568
-5.144352531041687,0.18191922034685107
-5.183248233415744,0.20183658301355806
-5.221531629827435,0.22290560737676143
-5.2498073259878915,0.23947685267783372
-5.28687621232773,0.2626169398916709
-5.3231701582593995,0.28696113315817484
-5.3586380033703005,0.312501380043932
-5.384666338478374,0.3324355394695162
-5.4185648660672845,0.36004218877471117
-5.4514894704685855,0.3888045883838494
-5.483382055685438,0.41870155465047015
-5.506589390638422,0.4418559869812634
-5.536541660327208,0.4736818856498407
-5.565320257092644,0.5065657406931626
-5.592882469067965,0.5404725535544269
-5.612736238834807,0.566551888052789
-5.63809398721627,0.602160015166829
-5.662147670932962,0.6386842223004287
-5.684854383144706,0.6760717111558479
-5.700973876990653,0.7046462161247073
-5.721217028017785,0.7434138867827124
